Domain,A Records,MX Records,WHOIS Info
abc.tennis,N/A,"0 mx2.efwd.spaceship.net., 0 mx1.efwd.spaceship.net.","RDAP Source: https://rdap.org/domain/abc.tennis | Expiration: 2026-06-09T17:55:16.333Z | Registration: 2024-06-09T17:55:16.333Z | Last changed: 2025-07-24T17:55:41.583Z | Last update of rdap database: 2026-03-07T08:06:50.061Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.tg,8.217.159.195,N/A,N/A
abc.tf,104.247.81.99,5 mail.h-email.net.,RDAP Source: https://rdap.org/domain/abc.tf | Registration: 2011-12-06T11:54:24Z | Expiration: 2026-12-06T11:54:24Z | Last changed: 2026-01-31T23:02:40.339739Z | Last update of rdap database: 2026-03-07T08:06:58.252370845Z | Registrar: Realtime Register B.V. | Status: active
abc.theworkpc.com,0.0.0.0,N/A,N/A
abc.thingdustdata.com,104.40.158.242,N/A,N/A
abc.tips,"76.223.54.146, 13.248.169.48",0 .,"RDAP Source: https://rdap.org/domain/abc.tips | Transfer: 2024-08-05T14:48:21.373Z | Expiration: 2026-08-06T17:41:38.02Z | Registration: 2019-08-06T17:41:38.02Z | Last changed: 2026-01-05T09:28:56.999Z | Last update of rdap database: 2026-03-07T08:07:36.69Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.tires,"44.227.65.245, 44.227.76.166",N/A,"RDAP Source: https://rdap.org/domain/abc.tires | Expiration: 2027-02-07T05:15:31.349Z | Registration: 2025-02-07T05:15:31.349Z | Last changed: 2026-02-11T02:23:48.694Z | Last update of rdap database: 2026-03-07T08:07:39.032Z | Registrar: Porkbun LLC | Status: client delete prohibited, client transfer prohibited"
abc.tirol,193.58.164.27,"20 fallback.web-crossing.com., 10 mail.wat-wohnen.at.","RDAP Source: https://rdap.org/domain/abc.tirol | Registration: 2018-06-06T13:32:16+00:00 | Expiration: 2026-06-06T13:32:16+00:00 | Last changed: 2025-07-21T13:35:02.641287+00:00 | Last update of rdap database: 2026-03-07T08:07:44.965894331+00:00 | Registrar: PSI-USA, Inc. dba Domain Robot | Status: server transfer prohibited"
abc.tl,"172.67.139.68, 104.21.70.201",N/A,N/A
abc.tm,"192.168.1.1, 133.133.133.1",N/A,N/A
abc.to,"174.129.6.62, 100.51.131.231","1 aspmx.l.google.com., 10 aspmx3.googlemail.com., 5 alt1.aspmx.l.google.com., 5 alt2.aspmx.l.google.com., 10 aspmx2.googlemail.com.",RDAP Source: https://rdap.org/domain/abc.to | Registration: 2021-09-10T02:27:04.000Z | Expiration: 2026-09-15T10:34:28.000Z | Last changed: 2025-08-21T13:05:38.932Z | Last update of rdap database: 2026-03-07T07:53:58.585Z | Registrar: humbly LLC | Status: active
abc.today,"13.248.169.48, 76.223.54.146",0 .,"RDAP Source: https://rdap.org/domain/abc.today | Transfer: 2021-03-20T11:55:06.658Z | Expiration: 2026-07-29T08:38:38.793Z | Registration: 2015-07-29T08:38:38.793Z | Last changed: 2025-09-12T08:39:20.838Z | Last update of rdap database: 2026-03-07T07:54:04.844Z | Registrar: Chengdu West Dimension Digital Technology Co., Ltd. | Status: active"
abc.tokyo,N/A,"1 aspmx.l.google.com., 10 aspmx3.googlemail.com., 5 alt2.aspmx.l.google.com., 10 aspmx5.googlemail.com., 10 aspmx4.googlemail.com., 5 alt1.aspmx.l.google.com., 10 aspmx2.googlemail.com.","RDAP Source: https://rdap.org/domain/abc.tokyo | Registration: 2014-08-22T04:47:00.0Z | Expiration: 2026-08-22T23:59:59.0Z | Last changed: 2025-12-22T07:07:03.0Z | Last update of rdap database: 2026-03-07T07:54:11.0Z | Registrar: GMO Internet Group, Inc. | Status: active"
abc.top,185.53.179.128,N/A,RDAP Source: https://rdap.org/domain/abc.top | Registration: 2015-05-22T06:21:07.0Z | Expiration: 2027-05-22T06:21:07.0Z | Last changed: 2025-08-20T02:56:43.0Z | Last update of rdap database: 2026-03-07T07:52:02.0Z | Registrar: Dynadot LLC | Status: client transfer prohibited
abc.tours,"76.223.54.146, 13.248.169.48",0 .,"RDAP Source: https://rdap.org/domain/abc.tours | Expiration: 2026-10-22T17:12:02.16Z | Registration: 2024-10-22T17:12:02.16Z | Last changed: 2025-10-26T03:38:34.743Z | Last update of rdap database: 2026-03-07T07:54:32.521Z | Registrar: Porkbun LLC | Status: client delete prohibited, client transfer prohibited"
abc.town,77.222.56.24,0 mx.postservice.moscow.,RDAP Source: https://rdap.org/domain/abc.town | Transfer: 2022-11-04T11:05:08.301Z | Expiration: 2026-10-27T09:08:27.736Z | Registration: 2020-10-27T09:08:27.736Z | Last changed: 2025-09-25T23:43:33.61Z | Last update of rdap database: 2026-03-07T07:54:38.823Z | Registrar: Registrar of Domain Names REG.RU LLC | Status: client transfer prohibited
abc.townnews-staging.com,192.104.182.109,N/A,N/A
abc.toys,"52.33.207.7, 44.230.85.241",N/A,"RDAP Source: https://rdap.org/domain/abc.toys | Transfer: 2024-08-20T06:10:04.48Z | Expiration: 2026-10-25T23:26:20.25Z | Registration: 2018-10-25T23:26:20.25Z | Last changed: 2025-10-29T01:51:46.447Z | Last update of rdap database: 2026-03-07T07:54:47.589Z | Registrar: Porkbun LLC | Status: client delete prohibited, client transfer prohibited"
abc.training,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.training | Expiration: 2026-10-31T20:21:20.345Z | Registration: 2020-10-31T20:21:20.345Z | Last changed: 2025-10-21T21:12:31.763Z | Last update of rdap database: 2026-03-07T07:55:09.739Z | Registrar: Squarespace Domains II LLC | Status: client delete prohibited, client transfer prohibited"
abc.travel,185.53.179.128,0 parkmail.dynadot.com.,RDAP Source: https://rdap.org/domain/abc.travel | Expiration: 2026-06-08T15:25:10.587Z | Registration: 2018-06-08T15:25:10.587Z | Last changed: 2025-07-23T15:26:02.358Z | Last update of rdap database: 2026-03-07T07:55:11.774Z | Registrar: Dynadot Inc | Status: client transfer prohibited
abc.tube,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.tube | Last update of rdap database: 2026-03-07T07:54:51.247Z | Registration: 2017-11-08T19:27:09.223Z | Last changed: 2025-12-23T20:00:44.466Z | Expiration: 2026-11-08T19:27:09.223Z | Registrar: Latin American Telecom, LLC | Status: active"
abc.tv,"67.199.248.13, 67.199.248.12",N/A,N/A
abc.tw,99.83.176.46,N/A,N/A
abc.typeform.com,"18.210.228.243, 52.73.45.26, 35.170.96.133",N/A,N/A
abc.ua,5.39.10.93,10 mail.imena.com.ua.,RDAP Source: https://rdap.org/domain/abc.ua | Registration: 2002-10-28T00:00:00+02:00 | Last changed: 2022-08-29T17:43:18+03:00 | Expiration: 2027-10-28T12:31:33+03:00 | Registrar: Internet Invest LLC | Status: active
abc.ug,"104.21.48.45, 172.67.177.156",10 _dc-mx.fc699216f3d3.abc.ug.,N/A
abc.uk,85.91.39.48,"10 mx1.canit.3d.net.uk., 30 mx3.canit.3d.net.uk., 40 mx4.canit.3d.net.uk., 20 mx2.canit.3d.net.uk.",RDAP Source: https://rdap.org/domain/abc.uk | Registration: 2014-10-20T07:56:03Z | Last changed: 2025-07-05T06:55:40Z | Expiration: 2026-10-20T07:56:03Z | Last update of rdap database: 2026-03-07T07:57:04.546Z | Registrar: NameWeb BVBA | Status: active
abc.uk.com,"35.172.94.1, 100.24.208.97",0 abc-uk-com.mail.protection.outlook.com.,N/A
abc.university,162.241.219.11,0 mail.abc.university.,RDAP Source: https://rdap.org/domain/abc.university | Expiration: 2026-11-03T15:19:44.1Z | Registration: 2014-11-03T15:19:44.1Z | Last changed: 2025-12-18T15:19:59.238Z | Last update of rdap database: 2026-03-07T07:57:14.525Z | Registrar: Mesh Digital Limited | Status: active
abc.uno,"3.169.121.4, 3.169.121.122, 3.169.121.117, 3.169.121.5",10 mail.tutanota.de.,"RDAP Source: https://rdap.org/domain/abc.uno | Registration: 2014-03-24T21:01:04.0Z | Expiration: 2027-03-23T23:59:59.0Z | Last update of rdap database: 2026-03-07T07:57:22.0Z | Last changed: 2026-02-16T14:03:30.0Z | Transfer: 2026-01-13T06:54:02.0Z | Registrar: Porkbun, LLC | Status: server transfer prohibited, client transfer prohibited, client delete prohibited"
abc.unusualperson.com,0.0.0.0,N/A,N/A
abc.us,209.222.14.3,N/A,N/A
abc.uy,"172.67.181.215, 104.21.18.127","1 mx1.feishu.cn., 10 mx3.feishu.cn., 5 mx2.feishu.cn.",N/A
abc.us.com,"172.67.145.93, 104.21.55.63",10 mx.stackmail.com.,N/A
abc.vacations,N/A,"10 mxa.mailgun.org., 10 mxb.mailgun.org.","RDAP Source: https://rdap.org/domain/abc.vacations | Expiration: 2026-10-27T23:32:47.47Z | Registration: 2016-10-27T23:32:47.47Z | Last changed: 2025-10-18T09:07:00.231Z | Last update of rdap database: 2026-03-07T07:58:01.041Z | Registrar: Squarespace Domains II LLC | Status: client delete prohibited, client transfer prohibited"
abc.vc,150.95.255.38,0 .,N/A
abc.vegas,"172.239.57.117, 172.234.24.211",10 mx.plingest.com.,"RDAP Source: https://rdap.org/domain/abc.vegas | Expiration: 2027-02-14T10:15:41.327Z | Registration: 2023-02-14T10:15:41.327Z | Last changed: 2026-02-14T10:20:19.112Z | Last update of rdap database: 2026-03-07T07:58:39.861Z | Registrar: NameCheap, Inc. | Status: client transfer prohibited, auto renew period"
abc.uz,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.uz | Registration: 2011-04-26T00:01:13Z | Last changed: 2025-01-10T09:26:51Z | Expiration: 2034-04-28T17:53:15Z | Registrar: Туляганов О.Р. | Status: active
abc.ventures,"13.248.169.48, 76.223.54.146",0 .,"RDAP Source: https://rdap.org/domain/abc.ventures | Transfer: 2025-06-07T15:26:17.651Z | Expiration: 2026-04-24T09:17:09.943Z | Registration: 2019-04-24T09:17:09.943Z | Last changed: 2026-01-14T00:22:20.27Z | Last update of rdap database: 2026-03-07T07:58:47.842Z | Registrar: Porkbun LLC | Status: client delete prohibited, client transfer prohibited"
abc.versicherung,81.169.145.89,5 smtpin.rzone.de.,"RDAP Source: https://rdap.org/domain/abc.versicherung | Registration: 2015-02-23T10:27:51.849303Z | Last changed: 2023-11-02T19:10:29.050340Z | Expiration: 2027-02-23T10:27:51.849303Z | Last update of rdap database: 2026-03-07T07:58:56.954722Z | Status: active, auto renew period"
abc.vg,"172.67.188.100, 104.21.40.215",N/A,RDAP Source: https://rdap.org/domain/abc.vg | Registration: 2018-08-22T06:02:25.0Z | Expiration: 2026-08-22T23:59:59.0Z | Last update of rdap database: 2026-03-07T07:59:05.0Z | Last changed: 2025-11-20T16:09:26.0Z | Transfer: 2024-06-10T05:17:03.0Z | Registrar: TLD Registrar Solutions Ltd | Status: client transfer prohibited
abc.vet.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.vet.br
abc.vi,50.63.111.1,"10 mailstore1.secureserver.net., 0 smtp.secureserver.net.",RDAP Source: https://rdap.org/domain/abc.vi | Registration: 2012-02-09T00:00:00Z | Reregistration: 2024-02-07T19:34:42Z | Expiration: 2025-02-09T04:00:00Z | Transfer: 2014-08-12T21:10:48Z | Last changed: 2024-02-07T19:34:42Z | Last update of rdap database: 2026-03-07T07:59:13Z | Status: active
abc.video,"165.160.13.20, 165.160.15.20",10 custmx.cscdns.net.,"RDAP Source: https://rdap.org/domain/abc.video | Expiration: 2026-10-03T15:20:13.203Z | Registration: 2017-10-03T15:20:13.203Z | Last changed: 2025-09-07T19:40:37.374Z | Last update of rdap database: 2026-03-07T07:59:25.121Z | Registrar: CSC Corporate Domains, Inc. | Status: client transfer prohibited"
abc.villas,"76.223.54.146, 13.248.169.48",0 .,"RDAP Source: https://rdap.org/domain/abc.villas | Expiration: 2026-05-23T15:33:00.22Z | Registration: 2017-05-23T15:33:00.22Z | Last changed: 2025-07-07T15:33:54.897Z | Last update of rdap database: 2026-03-07T07:59:49.268Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
abc.vin,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.vin | Expiration: 2026-04-28T07:55:55.907Z | Registration: 2025-04-28T07:55:55.907Z | Last changed: 2025-05-03T07:56:24.748Z | Last update of rdap database: 2026-03-07T07:59:57.269Z | Registrar: Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn) | Status: active
abc.vip,172.65.185.109,N/A,RDAP Source: https://rdap.org/domain/abc.vip | Registration: 2016-07-05T16:27:49Z | Expiration: 2027-07-05T16:27:49Z | Last changed: 2026-03-04T12:55:52Z | Last update of rdap database: 2026-03-07T08:00:06Z | Registrar: Gname.com Pte. Ltd. | Status: client transfer prohibited
abc.vipsinaapp.com,127.0.0.1,N/A,N/A
abc.vision,"104.21.7.101, 172.67.130.26",N/A,"RDAP Source: https://rdap.org/domain/abc.vision | Expiration: 2027-02-16T01:36:04.015Z | Registration: 2024-02-16T01:36:04.015Z | Last changed: 2026-03-04T11:03:43.725Z | Last update of rdap database: 2026-03-07T08:00:38.967Z | Registrar: Sav.com, LLC | Status: auto renew period"
abc.vlog.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.vlog.br
abc.vn,163.223.13.140,N/A,N/A
abc.vote,N/A,"0 mx1.efwd.spaceship.net., 0 mx2.efwd.spaceship.net.","RDAP Source: https://rdap.org/domain/abc.vote | Expiration: 2026-07-27T23:27:25.056Z | Registration: 2024-07-27T23:27:25.056Z | Last changed: 2025-09-10T23:28:01.654Z | Last update of rdap database: 2026-03-07T08:01:44.322Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.voto,170.33.12.185,N/A,RDAP Source: https://rdap.org/domain/abc.voto | Expiration: 2026-09-20T02:25:32.905Z | Registration: 2025-09-20T02:25:32.905Z | Last changed: 2025-09-25T02:26:14.127Z | Last update of rdap database: 2026-03-07T08:02:00.724Z | Registrar: Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn) | Status: active
abc.voyage,85.10.215.193,10 www673.your-server.de.,"RDAP Source: https://rdap.org/domain/abc.voyage | Expiration: 2026-12-25T17:18:37.261Z | Registration: 2025-12-25T17:18:37.261Z | Last changed: 2025-12-30T17:18:45.565Z | Last update of rdap database: 2026-03-07T08:02:08.871Z | Registrar: Key-Systems, LLC | Status: active"
abc.vultrobjects.com,N/A,"1 aspmx.l.google.com., 10 alt4.aspmx.l.google.com., 10 alt3.aspmx.l.google.com., 5 alt1.aspmx.l.google.com., 5 alt2.aspmx.l.google.com.",N/A
abc.w-corp-staticblitz.com,"104.26.12.24, 172.67.70.224, 104.26.13.24",N/A,N/A
abc.w-credentialless-staticblitz.com,"104.26.9.149, 104.26.8.149, 172.67.68.205",N/A,N/A
abc.w-staticblitz.com,"104.26.10.19, 104.26.11.19, 172.67.74.220",N/A,N/A
abc.wales,"13.248.169.48, 76.223.54.146",0 .,"RDAP Source: https://rdap.org/domain/abc.wales | Registration: 2023-05-31T01:06:14.648Z | Last changed: 2025-06-01T10:24:24Z | Expiration: 2026-05-31T01:06:14.648Z | Last update of rdap database: 2026-03-07T08:03:03.784Z | Registrar: GoDaddy.com, LLC | Status: client renew prohibited, client update prohibited, client transfer prohibited, client delete prohibited"
abc.watch,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.watch | Transfer: 2018-01-10T00:49:38.463Z | Expiration: 2026-10-30T11:27:17.267Z | Registration: 2017-10-30T11:27:17.267Z | Last changed: 2025-10-04T21:05:19.583Z | Last update of rdap database: 2026-03-07T08:04:00.103Z | Registrar: CSC Corporate Domains, Inc. | Status: client transfer prohibited"
abc.web.id,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.web.id | Registration: 2025-11-18T05:29:12Z | Expiration: 2026-11-18T23:59:59Z | Last changed: 2025-11-18T05:37:12Z | Last update of rdap database: 2026-03-07T07:04:35Z | Registrar: PT JC Indonesia | Status: client transfer prohibited
abc.web.tr,"104.21.3.37, 172.67.130.44",10 cyber.mail.trdns.com.,N/A
abc.webadorsite.com,34.90.225.198,N/A,N/A
abc.wf,N/A,"20 mx3.mxfilter.net., 10 mx2.mxfilter.net., 10 mx1.mxfilter.net., 20 mx4.mxfilter.net.",N/A
abc.wien,88.116.109.50,10 mx.abc.wien.,RDAP Source: https://rdap.org/domain/abc.wien | Registration: 2014-11-22T15:37:28+00:00 | Expiration: 2026-11-22T15:37:28+00:00 | Last changed: 2026-01-06T15:40:06.740080+00:00 | Last update of rdap database: 2026-03-07T08:06:08.544452312+00:00 | Registrar: EPAG Domainservices GmbH | Status: server transfer prohibited
abc.wiardweb.com,213.171.210.105,N/A,N/A
abc.wiki.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.wiki.br
abc.wine,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.wine | Expiration: 2026-04-27T15:15:16.214Z | Registration: 2025-04-27T15:15:16.214Z | Last changed: 2025-09-26T10:55:36.94Z | Last update of rdap database: 2026-03-07T08:06:40.65Z | Registrar: Sav.com, LLC - 41 | Status: active"
abc.withgoogle.com,142.250.204.49,"30 alt2.aspmx.l.google.com., 5 gmr-smtp-in.l.google.com., 20 alt1.aspmx.l.google.com., 10 alt1.gmr-smtp-in.l.google.com., 10 aspmx.l.google.com., 20 alt2.gmr-smtp-in.l.google.com., 40 alt3.aspmx.l.google.com., 40 alt4.gmr-smtp-in.l.google.com., 50 alt4.aspmx.l.google.com., 30 alt3.gmr-smtp-in.l.google.com.",N/A
abc.withyoutube.com,142.250.77.17,"20 alt1.aspmx.l.google.com., 50 alt4.aspmx.l.google.com., 10 aspmx.l.google.com., 40 alt3.aspmx.l.google.com., 30 alt2.aspmx.l.google.com., 30 alt3.gmr-smtp-in.l.google.com., 20 alt2.gmr-smtp-in.l.google.com., 5 gmr-smtp-in.l.google.com., 10 alt1.gmr-smtp-in.l.google.com., 40 alt4.gmr-smtp-in.l.google.com.",N/A
abc.wixsite.com,34.8.133.164,N/A,N/A
abc.wixstudio.com,34.8.133.164,N/A,N/A
abc.woltlab-demo.com,62.113.233.135,"10 mx1.bounce.woltlab.cloud., 20 mx2.bounce.woltlab.cloud.",N/A
abc.work,"44.232.173.249, 52.40.42.113",N/A,"RDAP Source: https://rdap.org/domain/abc.work | Registration: 2016-06-07T15:46:47Z | Expiration: 2026-06-07T15:46:47Z | Last changed: 2025-10-15T22:43:38Z | Last update of rdap database: 2026-03-07T08:07:20Z | Registrar: Chengdu West Dimension Digital Technology Co., Ltd. | Status: active"
abc.workisboring.com,0.0.0.0,N/A,N/A
abc.works,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.works | Expiration: 2026-08-12T20:43:42.317Z | Registration: 2015-08-12T20:43:42.317Z | Last changed: 2025-07-16T10:11:31.161Z | Last update of rdap database: 2026-03-07T08:07:28.139Z | Registrar: MarkMonitor Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited"
abc.world,185.27.134.166,0 mx.abc.world.,"RDAP Source: https://rdap.org/domain/abc.world | Transfer: 2026-02-25T18:40:38.908Z | Expiration: 2027-04-01T08:40:53.89Z | Registration: 2016-04-01T08:40:53.89Z | Last changed: 2026-03-02T18:41:07.465Z | Last update of rdap database: 2026-03-07T08:07:28.715Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.wpenginepowered.com,"141.193.213.11, 141.193.213.10",N/A,N/A
abc.writesthisblog.com,0.0.0.0,N/A,N/A
abc.ws,86.105.245.69,N/A,N/A
abc.wtf,204.79.197.200,N/A,"RDAP Source: https://rdap.org/domain/abc.wtf | Transfer: 2023-07-04T05:55:10.792Z | Expiration: 2026-08-10T21:10:31.47Z | Registration: 2015-08-10T21:10:31.47Z | Last changed: 2025-08-14T09:11:03.172Z | Last update of rdap database: 2026-03-07T08:08:04.498Z | Registrar: Tucows Domains Inc. | Status: client transfer prohibited, client update prohibited"
abc.x0.com,59.106.13.48,10 abc.x0.com.,N/A
abc.xin,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.xin | Expiration: 2027-12-17T12:45:46.422Z | Registration: 2015-12-17T12:45:46.422Z | Last changed: 2024-11-24T00:52:55.072Z | Last update of rdap database: 2026-03-07T08:08:24.362Z | Registrar: Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn) | Status: active
abc.xn--3ds443g,8.218.232.30,N/A,N/A
abc.xn--55qx5d,113.10.180.168,N/A,N/A
abc.xn--5tzm5g,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.xn--5tzm5g | Expiration: 2027-02-07T08:04:08.646Z | Registration: 2026-02-07T08:04:08.646Z | Last changed: 2026-02-12T08:04:16.4Z | Last update of rdap database: 2026-03-07T08:10:09.989Z | Registrar: DNSPod, Inc. | Status: client transfer prohibited, client update prohibited"
